local;cod;quant;dicofre
Amares;1120301;23;120301
Codessoso, Curros e Fiães do Tâmega;11B170220;23;170220
Dornelas;11B170210;23;170210
União das freguesias de Sezelhe e Covelães;11B170640;23;170640
União das freguesias de Aboadela, Sanche e Várzea;11C130141;23;130141
São João de Tarouca;11D182006;23;182006
Salselas;11E040526;23;040526
Alfeizerão;16B100102;23;100102
União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;16B110118;23;110118
Vagos;16D0118;23;6D0118
Almalaguês;16E060301;23;060301
União das freguesias de Antuzede e Vil de Matos;16E060332;23;060332
Figueira de Lorvão;16E061302;23;061302
Alvorge;16F100301;23;100301
Pedrógão Grande;16F101302;23;101302
Alqueidão da Serra;16F101602;23;101602
União das freguesias de Monsanto e Idanha-a-Velha;16H050520;23;050520
Alpedrinha;16J050406;23;050406
Manteigas (Santa Maria);16J090802;23;090802
Manteigas (São Pedro);16J090803;23;090803
Santa Comba;16J091213;23;091213
Pernes;185141614;23;141614
Portimão;1500811;23;500811
União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;112030296;22;030296
Negrões;11B170618;22;170618
União das freguesias de Izeda, Calvelhe e Paradinha Nova;11E040252;22;040252
União das freguesias de Sé, Santa Maria e Meixedo;11E040257;22;040257
Ota;16B110109;22;110109
União das freguesias de São Martinho de Árvore e Lamarosa;16E060337;22;060337
Ega;16E060406;22;060406
Arazede;16E061002;22;061002
São Mamede;16F100403;22;100403
Carapito;16G090102;22;090102
Pendilhe;16G182203;22;182203
Benquerença;16H050706;22;050706
Cardigos;16I141303;22;141303
União das freguesias de Madalena e Beselga;16I141819;22;141819
União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;16I141821;22;141821
Vale de Espinho;16J091136;22;091136
Póvoa do Concelho;16J091314;22;091314
Melides;181150503;22;150503
União das freguesias de Panoias e Conceição;184021208;22;021208
Nossa Senhora da Graça de Póvoa e Meadas;186120501;22;120501
Santa Maria da Devesa;186120502;22;120502
Aljezur;1500803;22;500803
União das freguesias de Lagos (São Sebastião e Santa Maria);150080708;22;080708
Vila Nova de Cerveira;1111610;21;111610
Louredo;119031109;21;031109
Nogueira da Montanha;11B170318;21;170318
Pitões das Junias;11B170623;21;170623
Alijó;11D170101;21;170101
União das freguesias de Barcel, Marmelos e Valverde da Gestosa;11E040740;21;040740
União das freguesias de Souselas e Botão;16E060339;21;060339
Arega;16F100802;21;100802
Vila Cã;16F101514;21;101514
Nelas;16G180903;21;180903
Carvoeiro;16I141304;21;141304
União das freguesias de Ermida e Figueiredo;16I050917;21;050917
União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;16I141918;21;141918
Arrifana;16J090706;21;090706
Almada;1701503;21;701503
Torrão;181150104;21;150104
Selmes;184021402;21;021402
São Matias;186121208;21;121208
União de freguesias de Querença, Tôr e Benafim;150080812;21;080812
Gondoriz;112031009;20;031009
Póvoa de Lanhoso (Nossa Senhora do Amparo);119030919;20;030919
União das freguesias de Canelas e Espiunca;11A010423;20;010423
Santa Marinha;11B170906;20;170906
Vreia de Jales;11B171316;20;171316
Alvite;11D180702;20;180702
Oliveira do Bairro;16D0114;20;6D0114
Góis;16E060604;20;060604
Travanca de Lagos;16E061119;20;061119
União das freguesias de Parceiros e Azoia;16F100937;20;100937
União das freguesias de Santa Catarina da Serra e Chainça;16F100938;20;100938
Redinha;16F101510;20;101510
Porto de Mós - São João Baptista e São Pedro;16F101614;20;101614
União das freguesias de Mamouros, Alva e Ribolhos;16G180323;20;180323
São João da Serra;16G181008;20;181008
União das freguesias de São Pedro do Sul, Várzea e Baiões;16G181623;20;181623
Touro;16G182205;20;182205
Castelejo;16J050412;20;050412
Três Povos;16J050432;20;050432
Luzianes-Gare;181021115;20;021115
Chancelaria;186120102;20;120102
Sousel;186121504;20;121504
Rio de Moinhos;187070303;20;070303
Boliqueime;150080804;20;080804
União das freguesias de Algoz e Tunes;150081310;20;081310
União das freguesias de Castro Laboreiro e Lamas de Mouro;111160319;19;160319
Santo André;11B170627;19;170627
Tendais;11C180416;19;180416
Várzea, Aliviada e Folhada;11C130740;19;130740
Vila Verde;11D170117;19;170117
Poiares;11D040406;19;040406
União das freguesias de Castelãos e Vilar do Monte;11E040541;19;040541
Anobra;16E060401;19;060401
Miranda do Corvo;16E060902;19;060902
União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;16G182133;19;182133
União das freguesias de Boa Aldeia, Farminhão e Torredeita;16G182336;19;182336
União das freguesias de Zebreira e Segura;16H050521;19;050521
Fratel;16H051101;19;051101
União das freguesias de Matas e Cercal;16I142121;19;142121
Urqueira;16I142114;19;142114
Tortosendo;16J050324;19;050324
Encarnação;170110904;19;110904
Benavente;1851405;19;851405
Azinhal;150080401;19;080401
Esposende;1120306;18;120306
União das freguesias de Covelo de Paivó e Janarde;11A010424;18;010424
Algeriz;11B171203;18;171203
Penela da Beira;11D181207;18;181207
Gouvinhas;11D171004;18;171004
União das freguesias de Vilarouco e Pereiros;11D181517;18;181517
Cedovim;11D091403;18;091403
Brunhoso;11E040804;18;040804
Meirinhos;11E040809;18;040809
Bombarral;16B1005;18;6B1005
União das freguesias do Cadaval e Pêro Moniz;16B110411;18;110411
Vilar;16B110410;18;110410
União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório;16B100617;18;100617
São Pedro da Cadeira;16B111314;18;111314
Samuel;16E061508;18;061508
Mouronho;16E061609;18;061609
Pombal;16F101509;18;101509
União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães;16G181015;18;181015
Canas de Santa Maria;16G182103;18;182103
Lajeosa do Mondego;16J090307;18;090307
Orjais;16J050312;18;050312
União das freguesias de Cantar-Galo e Vila do Carvalho;16J050333;18;050333
União das freguesias de Teixoso e Sarzedo;16J050337;18;050337
Ranhados;16J090915;18;090915
Agregação das freguesias Sul de Pinhel;16J091028;18;091028
União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);170111128;18;111128
Sabóia;181021103;18;021103
União das freguesias de Beja (Santiago Maior e São João Baptista);184020521;18;020521
União das freguesias de Trigaches e São Brissos;184020524;18;020524
Asseiceira;185141410;18;141410
Avis;1861203;18;861203
Campo Maior;1861204;18;861204
Merufe;111160415;17;160415
União das freguesias de Vila Cova e Feitos;1120302FH;17;0302FH
Junqueira;11A011905;17;011905
Felgueiras;11C1303;17;1C1303
Resende;11C1813;17;1C1813
Vilarinho da Castanheira;11D040318;17;040318
União das freguesias de Lagoaça e Fornos;11D040408;17;040408
São Lourenço de Ribapinhão;11D171011;17;171011
Andrães;11D171403;17;171403
Samil;11E040240;17;040240
Sortes.;11E040248;17;040248
Vinhas;11E040538;17;040538
Santulhão;11E041110;17;041110
Arruda dos Vinhos;16B1102;17;6B1102
Silveira;16B111316;17;111316
Arganil;16E060102;17;060102
União das freguesias de Taveiro, Ameal e Arzila;16E060340;17;060340
Sazes do Lorvão;16E061310;17;061310
Pelmá;16F100205;17;100205
Dornelas;16G090105;17;090105
Cujó;16G180305;17;180305
União das freguesias de Treixedo e Nagozela;16G181412;17;181412
Penha Garcia;16H050510;17;050510
União das freguesias de Monfortinho e Salvaterra do Extremo;16H050519;17;050519
Santa Margarida da Coutada;16I140803;17;140803
União das freguesias de Rio de Couros e Casal dos Bernardos;16I142122;17;142122
Forno Telheiro;16J090306;17;090306
Minhocal;16J090311;17;090311
União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;16J090518;17;090518
Jarmelo São Pedro;16J090760;17;090760
Pinhel;16J091017;17;091017
Bendada;16J091110;17;091110
Sabugueiro;16J091210;17;091210
Lousa;170110708;17;110708
São José da Lamarosa;185140903;17;140903
Esperança;186120202;17;120202
Santa Maria de Marvão;186121002;17;121002
Vimieiro;187070206;17;070206
Pavia;187070704;17;070704
Guia;150080102;17;080102
União das freguesias de Tavira (Santa Maria e Santiago);150081412;17;081412
Moldes;11A010414;16;010414
Gondomar;11A1304;16;1A1304
União das freguesias de Canedo, Vale e Vila Maior;11A010933;16;010933
Paços de Ferreira;11C1309;16;1C1309
Paredes da Beira;11D181505;16;181505
Tabuaço;11D1819;16;1D1819
Vila Nova de Foz Côa;11D091419;16;091419
União das freguesias de Ribafria e Pereiro de Palhacana;16B110121;16;110121
União das freguesias de Tornada e Salir do Porto;16B100619;16;100619
Sapataria;16B111202;16;111202
União das freguesias de Eiras e São Paulo de Frades;16E060335;16;060335
União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova;16E060411;16;060411
Almoster;16F100201;16;100201
Amor;16F100901;16;100901
Marinha Grande;16F1010;16;6F1010
União das freguesias de Destriz e Reigoso;16G181014;16;181014
União das freguesias de Tondela e Nandufe;16G182132;16;182132
União das freguesias de Serra e Junceira;16I141820;16;141820
Gonçalo;16J090757;16;090757
Sameiro;16J090801;16;090801
Lamegal;16J091012;16;091012
União das freguesias de Seia, São Romão e Lapa dos Dinheiros;16J091233;16;091233
União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;16J091332;16;091332
Alcochete;1701502;16;701502
União das freguesias de Beja (Salvador e Santa Maria da Feira);184020520;16;020520
União das freguesias de Alfundão e Peroguarda;184020807;16;020807
Santo Estêvão;185140503;16;140503
Pontével;185140604;16;140604
União das freguesias de São João da Ribeira e Ribeira de São João;185141418;16;141418
União das freguesias de Glória do Ribatejo e Granho;185141507;16;141507
Galveias;186121301;16;121301
União das freguesias de Grade e Carralcova;111160156;15;160156
União das freguesias de Cibões e Brufe;112031020;15;031020
União das freguesias de Arco de Baúlhe e Vila Nune;119030419;15;030419
Sanfins;11B170327;15;170327
União das freguesias de Calvão e Soutelinho da Raia;11B170356;15;170356
União das freguesias de Bigorne, Magueija e Pretarouca;11D180526;15;180526
Castro Vicente;11E040808;15;040808
Freixiel;11E041005;15;041005
União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;16B100618;15;100618
Santo Quintino;16B111201;15;111201
União das freguesias de Sebal e Belide;16E060412;15;060412
Vila Nova do Ceira;16E060605;15;060605
Penacova;16E061307;15;061307
São Miguel de Poiares;16E061704;15;061704
União das freguesias de Figueiró dos Vinhos e Bairradas;16F100806;15;100806
União das freguesias de Colmeias e Memória;16F100932;15;100932
Louriçal;16F101506;15;101506
São João de Areias;16G181406;15;181406
Vila Maior;16G181619;15;181619
União das freguesias de São João do Monte e Mosteirinho;16G182130;15;182130
Isna;16H050605;15;050605
Vale da Senhora da Póvoa;16H050712;15;050712
Pedrógão Pequeno;16I050911;15;050911
Chancelaria;16I141904;15;141904
União das freguesias de Casegas e Ourondo;16J050334;15;050334
Orca;16J050420;15;050420
Pêro Viseu;16J050421;15;050421
Arcozelo;16J090602;15;090602
Vela;16J090748;15;090748
Aldeia Nova;16J091301;15;091301
União das freguesias de Vilares e Carnicães;16J091335;15;091335
União das freguesias de Pegões;170150711;15;150711
Setúbal (São Sebastião);170151205;15;151205
Vialonga;170111408;15;111408
Azinheira dos Barros e São Mamede do Sádão;181150501;15;150501
Santo André;181150907;15;150907
União das freguesias de São Domingos e Vale de Água;181150913;15;150913
Assunção;186120201;15;120201
Fronteira;186120802;15;120802
União de freguesias de Monte e Queimadela;119030743;14;030743
São Pedro de Veiga de Lila;11B171223;14;171223
Vales;11B171227;14;171227
Arnóia;11C030502;14;030502
União das freguesias de Lustosa e Barrosas (Santo Estêvão);11C130530;14;130530
União das freguesias de Pombal e Vales;11E040126;14;040126
Pinela;11E040230;14;040230
Mirandela;11E040721;14;040721
União das freguesias de Valtorno e Mourão;11E041022;14;041022
Pinelo;11E041109;14;041109
Valado dos Frades;16B101103;14;101103
União das freguesias de Canelas e Fermelã;16D010809;14;010809
União das freguesias de Côja e Barril de Alva;16E060121;14;060121
União das freguesias de Trouxemil e Torre de Vilela;16E060341;14;060341
Furadouro;16E060407;14;060407
União das freguesias de Ervedal e Vila Franca da Beira;16E061122;14;061122
Fajão-Vidual;16E061211;14;061211
União das freguesias de Friúmes e Paradela;16E061312;14;061312
União das freguesias de Oliveira do Mondego e Travanca do Mondego;16E061313;14;061313
Pousaflores;16F100306;14;100306
União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;16F101519;14;101519
Vilar Seco;16G180906;14;180906
Figueiredo de Alva;16G181606;14;181606
Rosmaninhal;16H050512;14;050512
Zibreira;16I141916;14;141916
Muxagata;16J090511;14;090511
União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;16J091141;14;091141
União das freguesias de Vide e Cabeça;16J091236;14;091236
Alcochete;170150201;14;150201
União das freguesias de Charneca de Caparica e Sobreda;170150314;14;150314
Seixal;1701510;14;701510
São Martinho;181150105;14;150105
União das freguesias de Aljustrel e Rio de Moinhos;184020106;14;020106
São Barnabé;184020206;14;020206
Vale de Cavalos;185140705;14;140705
Nossa Senhora de Machede;187070503;14;070503
Lagoa;1500806;14;500806
União das freguesias de Lagoa e Carvoeiro;150080608;14;080608
Correlhã;111160716;13;160716
Cerdal;111160803;13;160803
União das freguesias da Ribeira do Neiva;112031360;13;031360
União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);112031365;13;031365
Cavez;119030407;13;030407
Travassos;119030927;13;030927
União das freguesias de Ruivães e Campos;119031125;13;031125
Cepelos;11A011903;13;011903
Valongo;11A1315;13;1A1315
União das freguesias de Carva e Vilares;11D170710;13;170710
Peso da Régua;11D1708;13;1D1708
União das freguesias de Távora e Pereiro;11D181921;13;181921
União das freguesias de Adeganha e Cardanha;11D040918;13;040918
União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;11E040542;13;040542
Bruçó;11E040803;13;040803
Vale da Madre;11E040822;13;040822
Usseira;16B101209;13;101209
São João de Loure e Frossos;16D010210;13;010210
Couto de Esteves;16D011702;13;011702
Rocas do Vouga;16D011705;13;011705
São Silvestre;16E060324;13;060324
União das freguesias de Foz de Arouce e Casal de Ermio;16E060707;13;060707
Tentúgal;16E061011;13;061011
Seixo da Beira;16E061118;13;061118
Portela do Fojo-Machio;16E061212;13;061212
União das freguesias de Espariz e Sinde;16E061618;13;061618
União das freguesias de Santa Eufémia e Boa Vista;16F100939;13;100939
União das freguesias de Caparrosa e Silvares;16G182128;13;182128
Calde;16G182305;13;182305
Assentiz;16I141902;13;141902
União das freguesias de Covilhã e Canhoso;16J050335;13;050335
União das freguesias de Vale Formoso e Aldeia do Souto;16J050338;13;050338
Figueira de Castelo Rodrigo;16J0904;13;6J0904
Alcaide;16J050401;13;050401
Bogas de Cima;16J050410;13;050410
Fatela;16J050416;13;050416
Santana da Azinha;16J090738;13;090738
União das freguesias de Vila Franca das Naves e Feital;16J091334;13;091334
Alcabideche;170110501;13;110501
Canaviais;187070515;13;070515
Alcáçovas;187071301;13;071301
Aljezur;150080301;13;080301
União das freguesias de Faro (Sé e São Pedro);150080508;13;080508
Senharei;111160144;12;160144
União das freguesias de Bico e Cristelo;111160522;12;160522
União das freguesias de Alvite e Passos;119030418;12;030418
União das freguesias de Arouca e Burgo;11A010421;12;010421
Paredes;11A131025;12;131025
Roge;11A011907;12;011907
Valoura;11B171313;12;171313
Real;11C010606;12;010606
Sedielos;11D170809;12;170809
Paços;11D171007;12;171007
Alfândega da Fé;11E040102;12;040102
Olmos;11E040523;12;040523
Lamas de Orelhão;11E040718;12;040718
São Salvador;11E040728;12;040728
Castelo Branco;11E040807;12;040807
Cela;16B100106;12;100106
Alvorninha;16B100602;12;100602
Salir de Matos;16B100609;12;100609
União das freguesias de Beduído e Veiros;16D010808;12;010808
Ovar;16D0115;12;6D0115
Piódão;16E060111;12;060111
Cadima;16E060203;12;060203
União das freguesias de Assafarge e Antanhol;16E060333;12;060333
Sobral;16E180808;12;180808
Figueiró do Campo;16E061504;12;061504
Tapéus;16E061510;12;061510
Vinha da Rainha;16E061512;12;061512
Arrifana;16E061701;12;061701
Caranguejeira;16F100907;12;100907
União das freguesias de Monte Redondo e Carreira;16F100936;12;100936
União das freguesias de Mezio e Moura Morta;16G180324;12;180324
Senhorim;16G180905;12;180905
Ribeiradio;16G181007;12;181007
União das freguesias de Arca e Varzielas;16G181013;12;181013
Serrazes;16G181615;12;181615
Sátão;16G181710;12;181710
Santiago de Besteiros;16G182118;12;182118
União das freguesias de Barreiro de Besteiros e Tourigo;16G182127;12;182127
União das freguesias de Vouzela e Paços de Vilharigues;16G182415;12;182415
Mouriscas;16I140106;12;140106
Carvalhal;16I050902;12;050902
Maçainhas;16J050105;12;050105
Adão;16J090766;12;090766
Alverca da Beira/Bouça Cova;16J091029;12;091029
Aldeia da Ponte;16J091103;12;091103
União das freguesias de Seixo do Côa e Vale Longo;16J091147;12;091147
Tamanhos;16J091321;12;091321
União das freguesias de Atalaia e Alto Estanqueiro-Jardia;170150709;12;150709
Porto Covo;181151302;12;151302
Monforte;1861211;12;861211
Orada;187070302;12;070302
União das freguesias de Bacelo e Senhora da Saúde;187070522;12;070522
Mexilhoeira Grande;150081102;12;081102
União das freguesias de Luz de Tavira e Santo Estêvão;150081411;12;081411
Prozelo;111160128;11;160128
Fornelos e Queijada;111160758;11;160758
União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;119030737;11;030737
Sapiãos;11B170215;11;170215
Águas Frias;11B170301;11;170301
Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);11B170361;11;170361
Vilarelho da Raia;11B170345;11;170345
Basto (São Clemente);11C030520;11;030520
Abragão;11C131101;11;131101
Cabeça Boa;11D040903;11;040903
Carviçais;11D040905;11;040905
Vilarelhos;11E040119;11;040119
Paços;11E040724;11;040724
União das freguesias de Nunes e Ousilhão;11E041238;11;041238
Arruda dos Vinhos;16B110202;11;110202
União das freguesias de Tamengos, Aguim e Óis do Bairro;16D010318;11;010318
Eixo e Eirol;16D010515;11;010515
Salreu;16D010806;11;010806
São João do Campo;16E060320;11;060320
União das freguesias de Santa Clara e Castelo Viegas;16E060336;11;060336
União das freguesias de São Martinho do Bispo e Ribeira de Frades;16E060338;11;060338
Espinhal;16E061402;11;061402
Coimbrão;16F100909;11;100909
União das freguesias de Tavares (Chãs, Várzea e Travanca);16G180622;11;180622
São Vicente de Lafões;16G181009;11;181009
União das freguesias de Romãs, Decermilo e Vila Longa;16G181714;11;181714
Cota;16G182310;11;182310
Tinalhas;16H050225;11;050225
União das freguesias de Pedrógão de São Pedro e Bemposta;16H050714;11;050714
Bemposta;16I140104;11;140104
Vila Nova da Barquinha;16I1420;11;6I1420
União das freguesias de Azinhal, Peva e Valverde;16J090231;11;090231
União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;16J090324;11;090324
União das freguesias de Janeiro de Cima e Bogas de Baixo;16J050433;11;050433
Cativelos;16J090603;11;090603
Poço do Canto;16J090912;11;090912
União das freguesias de Tourais e Lajes;16J091235;11;091235
União das freguesias de Santo Antão e São Julião do Tojal;170110729;11;110729
Vila Alva;184020703;11;020703
Branca;185140905;11;140905
Couço;185140902;11;140902
Caia, São Pedro e Alcáçova;186120713;11;120713
Borba (Matriz);187070301;11;070301
Odiáxere;150080704;11;080704
União das freguesias de Conceição e Cabanas de Tavira;150081410;11;081410
Fiães;111160307;10;160307
Paderne;111160311;10;160311
Cabração e Moreira do Lima;111160757;10;160757
São Pedro d'Arcos;111160703;10;160703
Valdreu;112031355;10;031355
Santo Emilião;119030922;10;030922
Recarei;11A131019;10;131019
São Pedro de Castelões;11A011902;10;011902
União das freguesias de Campo e Sobrado;11A131506;10;131506
União das freguesias de Sandim, Olival, Lever e Crestuma;11A131729;10;131729
Covas do Barroso;11B170208;10;170208
União das freguesias das Eiras, São Julião de Montenegro e Cela;11B170355;10;170355
Vreia de Bornes;11B171315;10;171315
União das freguesias de Carvalho e Basto (Santa Tecla);11C030526;10;030526
Lagares e Figueira;11C131142;10;131142
Vilar de Maçada;11D170118;10;170118
Lazarim;11D180511;10;180511
Souto;11D181209;10;181209
Numão;11D091411;10;091411
Touça;11D091416;10;091416
Abreiro;11E040702;10;040702
União das freguesias de Freixeda e Vila Verde;11E040742;10;040742
União das freguesias de Vilas Boas e Vilarinho das Azenhas;11E041024;10;041024
União das freguesias de Alenquer (Santo Estêvão e Triana);16B110119;10;110119
Aguada de Cima;16D010103;10;010103
Valongo do Vouga;16D010119;10;010119
Alquerubim;16D010202;10;010202
Angeja;16D010203;10;010203
Oiã;16D011403;10;011403
União das freguesias de Silva Escura e Dornelas;16D011711;10;011711
União das freguesias de Ponte de Vagos e Santa Catarina;16D011813;10;011813
Ferreira-a-Nova;16E060521;10;060521
Lavos;16E060522;10;060522
União das freguesias de Cadafaz e Colmeal;16E060606;10;060606
Casal Comba;16E011103;10;011103
Vacariça;16E011107;10;011107
Seixo de Gatões;16E061010;10;061010
União das freguesias de São Pedro de Alva e São Paio de Mondego;16E061314;10;061314
Chão de Couce;16F100304;10;100304
Batalha;16F100401;10;100401
Oliveira do Conde;16G180204;10;180204
Pinheiro;16G180319;10;180319
União das freguesias de Picão e Ermida;16G180326;10;180326
União das freguesias de Mangualde, Mesquitela e Cunha Alta;16G180619;10;180619
Pinheiro;16G181005;10;181005
São Miguel de Vila Boa;16G181709;10;181709
União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;16G182208;10;182208
União das freguesias de Freixial e Juncal do Campo;16H050229;10;050229
Sobral;16H050611;10;050611
União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;16I140120;10;140120
União das freguesias de Alcanena e Vila Moreira;16I140211;10;140211
Amêndoa;16I141302;10;141302
Seiça;16I142113;10;142113
Olalhas;16I141808;10;141808
Paialvo;16I141809;10;141809
União das freguesias de Além da Ribeira e Pedreira;16I141817;10;141817
Castanheira;16J090712;10;090712
União das freguesias de Cascais e Estoril;170110508;10;110508
Vale de Santiago;181021122;10;021122
São Francisco da Serra;181150910;10;150910
Alcoentre;185110301;10;110301
Abrã;185141602;10;141602
Alter do Chão;186120101;10;120101
Mosteiros;186120203;10;120203
Santiago Maior;186120503;10;120503
Santana;186121207;10;121207
Santa Bárbara de Nexe;150080503;10;080503
Almancil;150080801;10;080801
Alte;150080802;10;080802
São Marcos da Serra;150081306;10;081306
Santa Catarina da Fonte do Bispo;150081404;10;081404
Sampriz;111160619;9;160619
Gondufe;111160728;9;160728
União das freguesias de Gandra e Taião;111160817;9;160817
União das freguesias de Subportela, Deocriste e Portela Susã;111160946;9;160946
União das freguesias de Esposende, Marinhas e Gandra;112030618;9;030618
Coucieiro;112031311;9;031311
União das freguesias do Vade;112031369;9;031369
União das freguesias de Fonte Arcada e Oliveira;119030934;9;030934
Santa Eulália;11A010416;9;010416
Ervededo;11B170312;9;170312
Oura;11B170320;9;170320
São Pedro de Agostém;11B170333;9;170333
Tinhela e Alvarelhos;11B171235;9;171235
Gove;11C130206;9;130206
União das freguesias de Raiva, Pedorido e Paraíso;11C010610;9;010610
Armamar;11D1801;9;1D1801
Pereiros;11D040312;9;040312
União das freguesias de Amedo e Zedes;11D040320;9;040320
Murça;11D170705;9;170705
União das freguesias de Sernancelhe e Sarzeda;11D181821;9;181821
União das freguesias de Felgar e Souto da Velha;11D040919;9;040919
Parâmio;11E040229;9;040229
Salsas;11E040239;9;040239
Saldanha;11E040815;9;040815
Ervedosa;11E041208;9;041208
Carvalhal;16B100502;9;100502
Cacia;16D010502;9;010502
União das freguesias de Portunhos e Outil;16E060222;9;060222
Torres do Mondego;16E060329;9;060329
Alhadas;16E060519;9;060519
Alvares;16E060601;9;060601
Espinho;16E180804;9;180804
Carvalho;16E061301;9;061301
Tábua;16E061614;9;061614
União das freguesias de Ázere e Covelo;16E061616;9;061616
União das freguesias de Pinheiro de Coja e Meda de Mouros;16E061619;9;061619
Graça;16F101301;9;101301
União das freguesias de Guia, Ilha e Mata Mourisca;16F101518;9;101518
Eirado;16G090106;9;090106
Cabanas de Viriato;16G180202;9;180202
Almofala;16G180301;9;180301
Canas de Senhorim;16G180901;9;180901
Guardão;16G182108;9;182108
São Cipriano e Vil de Souto;16G182340;9;182340
Queirã;16G182409;9;182409
União das freguesias de Fataunços e Figueiredo das Donas;16G182414;9;182414
Álvaro;16H050601;9;050601
União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;16I140124;9;140124
Serra de Santo António;16I140209;9;140209
Beco;16I141103;9;141103
Envendos;16I141305;9;141305
Sabacheira;16I141814;9;141814
União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;16J090232;9;090232
Linhares;16J090308;9;090308
Queiriz;16J090512;9;090512
União das freguesias de Cortiçô e Vila Chã;16J090517;9;090517
Souto da Casa;16J050426;9;050426
União das freguesias de Póvoa de Atalaia e Atalaia do Campo;16J050435;9;050435
Vila Cortês da Serra;16J090619;9;090619
Sobral da Serra;16J090744;9;090744
União das freguesias de Azueira e Sobral da Abelheira;170110918;9;110918
Palmela;170150802;9;150802
Almeirim;1851403;9;851403
União das freguesias de Ereira e Lapa;185140610;9;140610
União das freguesias de Azoia de Cima e Tremês;185141630;9;141630
Vale de Santarém;185141625;9;141625
São João Baptista;186120403;9;120403
Longomel;186121305;9;121305
União das freguesias de Portela e Extremo;111160160;8;160160
Lindoso;111160612;8;160612
União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;111160627;8;160627
Navió e Vitorino dos Piães;111160760;8;160760
Refóios do Lima;111160737;8;160737
Adaúfe;112030301;8;030301
União das freguesias de Este (São Pedro e São Mamede);112030370;8;030370
Cabeceiras de Basto;119030406;8;030406
Alvarenga;11A010402;8;010402
União das freguesias de Foz do Sousa e Covelo;11A130414;8;130414
Trofa;11A1318;8;1A1318
Macieira de Cambra;11A011906;8;011906
Boticas e Granja;11B170219;8;170219
Vila da Ponte;11B170635;8;170635
Canedo;11B170902;8;170902
Vila Meã;11C130147;8;130147
Cinfães;11C180403;8;180403
Castainço;11D181203;8;181203
Arnas;11D181801;8;181801
Guiães;11D171410;8;171410
União das freguesias de Rebordainhos e Pombares;11E040254;8;040254
União das freguesias de Rio Frio e Milhão;11E040255;8;040255
Cortiços;11E040510;8;040510
Picote;11E040611;8;040611
Paradela;11E040811;8;040811
Foz do Arelho;16B100606;8;100606
União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão;16D010123;8;010123
União das freguesias de Trofa, Segadães e Lamas do Vouga;16D010126;8;010126
União das freguesias do Préstimo e Macieira de Alcoba;16D010127;8;010127
Murtosa;16D0112;8;6D0112
Murtede;16E060208;8;060208
Brasfemes;16E060309;8;060309
União das freguesias de Vila Seca e Bem da Fé;16E060413;8;060413
Barcouço;16E011102;8;011102
Vila Nova;16E060905;8;060905
União das freguesias de Lagos da Beira e Lajeosa;16E061123;8;061123
Unhais-o-Velho;16E061209;8;061209
Cumeeira;16E061401;8;061401
Maçãs de Dona Maria;16F100204;8;100204
Aguda;16F100801;8;100801
União das freguesias de Leiria, Pousos, Barreira e Cortes;16F100933;8;100933
União das freguesias de Souto da Carpalhosa e Ortigosa;16F100940;8;100940
Marinha Grande;16F101001;8;101001
Gosende;16G180309;8;180309
Monteiras;16G180314;8;180314
São Joaninho;16G180322;8;180322
Cunha Baixa;16G180605;8;180605
União das freguesias de Santiago de Cassurrães e Póvoa de Cervães;16G180621;8;180621
Castelo de Penalva;16G181102;8;181102
Silgueiros;16G182317;8;182317
Mosteiro;16H050607;8;050607
Orvalho;16H050609;8;050609
Martinchel;16I140105;8;140105
Nossa Senhora do Pranto;16I141110;8;141110
Nossa Senhora da Piedade;16I142115;8;142115
Alcaravela;16I141701;8;141701
União das freguesias de Olaia e Paço;16I141919;8;141919
Algodres;16J090501;8;090501
Casal Vasco;16J090502;8;090502
João Antão;16J090722;8;090722
União de freguesias de Avelãs de Ambom e Rocamondo;16J090761;8;090761
Coriscada;16J090905;8;090905
Alto do Palurdo;16J091032;8;091032
