local;cod;quant;dicofre
Portugal;PT;218202;PT
Braga (São Vicente);112030349;0;030349
União das freguesias de Braga (São José de São Lázaro e São João do Souto);112030365;0;030365
União das freguesias de Oliveira, São Paio e São Sebastião;119030884;0;030884
Espinho;11A010702;0;010702
Bonfim;11A131202;0;131202
União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória;11A131217;0;131217
União das freguesias de Santa Marinha e São Pedro da Afurada;11A131730;0;131730
São Pedro;16E060514;0;060514
Alfragide;170111512;0;111512
Alvalade;170110654;0;110654
Areeiro;170110655;0;110655
Arroios;170110656;0;110656
Avenidas Novas;170110657;0;110657
Beato;170110607;0;110607
Campolide;170110610;0;110610
Carnide;170110611;0;110611
Estrela;170110660;0;110660
Misericórdia;170110661;0;110661
Parque das Nações;170110662;0;110662
Penha de França;170110663;0;110663
Santa Clara;170110664;0;110664
Santo António;170110666;0;110666
São Domingos de Benfica;170110639;0;110639
São Vicente;170110667;0;110667
Continente;1;217175;1
Alentejo;18;119894;18
Centro;16;55859;16
Baixo Alentejo;184;39977;184
Norte;11;32646;11
Alentejo Central;187;31146;187
Alto Alentejo;186;29427;186
Beiras e Serra da Estrela;16J;20144;16J
Terras de Trás-os-Montes;11E;14586;11E
Beira Baixa;16H;13848;16H
Alentejo Litoral;181;13407;181
Mértola;1840209;7987;840209
Médio Tejo;16I;6745;16I
Serpa;1840213;6409;840213
Lezíria do Tejo;185;5937;185
Ponte de Sor;1861213;5868;861213
Castelo Branco;16H0502;5860;6H0502
Ourique;1840212;5787;840212
Idanha-a-Nova;16H0505;5544;6H0505
Montemor-o-Novo;1870706;5463;870706
Alto Tâmega;11B;5191;11B
Viseu Dão Lafões;16G;5067;16G
Área Metropolitana de Lisboa;17;4750;17
Área Metropolitana de Lisboa;170;4750;170
Évora;1870705;4401;870705
Santiago do Cacém;1811509;4172;811509
Fundão;16J0504;4056;6J0504
Algarve;15;4027;15
Algarve;150;4027;150
Douro;11D;3995;11D
Almodôvar;1840202;3987;840202
Estremoz;1870704;3925;870704
Região de Coimbra;16E;3906;16E
Odemira;1810211;3884;810211
União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;186121308;3569;121308
Alto Minho;111;3444;111
Bragança;11E0402;3393;1E0402
Beja;1840205;3354;840205
Oeste;16B;3291;16B
Ourém;16I1421;3267;6I1421
Castro Verde;1840206;3134;840206
Alcácer do Sal;1811501;3081;811501
Nossa Senhora das Misericórdias;16I142111;2977;142111
Sousel;1861215;2974;861215
Avis;1861203;2952;861203
Arraiolos;1870702;2898;870702
União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;187070612;2798;070612
União das freguesias de Vila Nova de São Bento e Vale de Vargo;184021309;2765;021309
Nisa;1861212;2690;861212
Portel;1870709;2463;870709
Portalegre;1861214;2379;861214
Ferreira do Alentejo;1840208;2341;840208
Ourique;184021203;2336;021203
União das freguesias de Serpa (Salvador e Santa Maria);184021308;2292;021308
Reguengos de Monsaraz;1870711;2240;870711
Região de Leiria;16F;2186;16F
Mogadouro;11E0408;2136;1E0408
Alandroal;1870701;2130;870701
Tâmega e Sousa;11C;2085;11C
Moura;1840210;2085;840210
Fronteira;1861208;2085;861208
Elvas;1861207;2057;861207
Mértola;184020904;2053;020904
Figueira de Castelo Rodrigo;16J0904;2020;6J0904
Alter do Chão;1861201;2016;861201
Chaves;11B1703;1973;1B1703
União das freguesias de Castro Verde e Casével;184020606;1967;020606
Grândola;1811505;1923;811505
Sousel;186121504;1903;121504
Celorico da Beira;16J0903;1857;6J0903
Viana do Alentejo;1870713;1843;870713
Alcaria Ruiva;184020901;1840;020901
União das freguesias de Idanha-a-Nova e Alcafozes;16H050518;1836;050518
Macedo de Cavaleiros;11E0405;1815;1E0405
União das freguesias de Almodôvar e Graça dos Padrões;184020209;1798;020209
Miranda do Douro;11E0406;1778;1E0406
Aljustrel;1840201;1765;840201
Guarda;16J0907;1758;6J0907
Monforte;1861211;1739;861211
Vinhais;11E0412;1730;1E0412
Coruche;1851409;1640;851409
União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;181150107;1629;150107
Mirandela;11E0407;1621;1E0407
União das freguesias de Garvão e Santa Luzia;184021207;1601;021207
Trancoso;16J0913;1578;6J0913
Mora;1870707;1571;870707
Alvito;1840203;1551;840203
Palmela;1701508;1512;701508
União das freguesias de Panoias e Conceição;184021208;1478;021208
Arronches;1861202;1372;861202
Ave;119;1314;119
Portel;187070905;1302;070905
Santana de Cambas;184020905;1293;020905
Almeida;16J0902;1281;6J0902
Abrantes;16I1401;1272;6I1401
Sabugal;16J0911;1265;6J0911
Redondo;1870710;1253;870710
Crato;1861206;1249;861206
União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;181150912;1213;150912
Torrão;181150104;1198;150104
Santarém;1851416;1196;851416
União das freguesias de Grândola e Santa Margarida da Serra;181150506;1191;150506
Vimioso;11E0411;1187;1E0411
Chamusca;1851407;1185;851407
Pinhel;16J0910;1174;6J0910
Penamacor;16H0507;1171;6H0507
Vimieiro;187070206;1151;070206
União das freguesias de Santa Clara-a-Nova e Gomes Aires;184020210;1134;020210
Seia;16J0912;1117;6J0912
União das freguesias de Ferreira do Alentejo e Canhestros;184020808;1105;020808
União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;184020910;1104;020910
Fronteira;186120802;1089;120802
Covilhã;16J0503;1084;6J0503
Mourão;1870708;1063;870708
Pavia;187070704;1056;070704
Vila Velha de Ródão;16H0511;1022;6H0511
Cávado;112;1018;112
Área Metropolitana do Porto;11A;1012;11A
Redondo;187071002;1005;071002
Alcoutim;1500802;965;500802
Gouveia;16J0906;953;6J0906
Valpaços;11B1712;947;1B1712
Alvito;184020301;926;020301
Alcáçovas;187071301;925;071301
Abela;181150901;918;150901
Montalegre;11B1706;901;1B1706
Alter do Chão;186120101;901;120101
União das freguesias de Malagueira e Horta das Figueiras;187070524;897;070524
União das freguesias de Coruche, Fajarda e Erra;185140909;896;140909
Montargil;186121302;885;121302
Vila Pouca de Aguiar;11B1713;884;1B1713
Castelo Branco;16H050205;879;050205
Tondela;16G1821;864;6G1821
Monforte;186121102;861;121102
Montijo;1701507;858;701507
Malpica do Tejo;16H050214;848;050214
Galveias;186121301;847;121301
Arraiolos;187070201;840;070201
Assunção;186120201;809;120201
Cabeço de Vide;186120801;807;120801
Borba;1870703;802;870703
São João dos Caldeireiros;184020906;797;020906
União das freguesias de São Domingos e Vale de Água;181150913;793;150913
União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;186120607;787;120607
União das freguesias de Vale de Prazeres e Mata da Rainha;16J050436;762;050436
União das freguesias de Estremoz (Santa Maria e Santo André);187070414;762;070414
Torres Vedras;16B1113;761;6B1113
Viana do Alentejo;187071302;760;071302
Belmonte;16J0501;757;6J0501
Rio Maior;1851414;756;851414
União das freguesias de Zebreira e Segura;16H050521;749;050521
União das freguesias de Aljustrel e Rio de Moinhos;184020106;738;020106
União das freguesias de Beja (Salvador e Santa Maria da Feira);184020520;731;020520
Torre de Moncorvo;11D0409;724;1D0409
Marvão;1861210;717;861210
União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;184021009;715;021009
União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);187070107;711;070107
Corval;187071102;711;071102
Mangualde;16G1806;705;6G1806
União das freguesias de Campo e Campinho;187071106;704;071106
Ladoeiro;16H050505;702;050505
União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;186121212;699;121212
São Marcos da Ataboeira;184020605;695;020605
Castelo de Vide;1861205;691;861205
Mêda;16J0909;689;6J0909
Vidigueira;1840214;685;840214
Silves;1500813;685;500813
Santiago do Escoural;187070605;683;070605
Oliveira do Hospital;16E0611;682;6E0611
Figueira e Barros;186120306;678;120306
Região de Aveiro;16D;672;16D
União das freguesias de Albernoa e Trindade;184020519;670;020519
Seda;186120103;670;120103
Ponte de Lima;1111607;667;111607
União das freguesias de Benavila e Valongo;186120310;665;120310
Colos;181021118;663;021118
União das freguesias de Escalos de Cima e Lousa;16H050228;661;050228
Urra;186121410;655;121410
Vaiamonte;186121104;654;121104
Foros de Vale de Figueira;187070610;654;070610
Alegrete;186121402;651;121402
Messejana;184020103;645;020103
São Bento do Mato;187070506;645;070506
Santiago Maior;187070103;638;070103
Castelo Novo;16J050413;633;050413
Alcains;16H050201;632;050201
Corte do Pinto;184020902;632;020902
Monção;1111604;629;111604
União das freguesias de Escalos de Baixo e Mata;16H050227;629;050227
Arcos de Valdevez;1111601;625;111601
Vila Nova da Baronia;184020302;625;020302
União das freguesias de Barbacena e Vila Fernando;186120714;612;120714
Figueira dos Cavaleiros;184020803;597;020803
Loulé;1500808;594;500808
União das freguesias de São Bento do Cortiço e Santo Estêvão;187070415;593;070415
São Cristóvão;187070606;586;070606
Aldeia Velha;186120302;580;120302
Mourão;187070803;576;070803
Alcobaça;16B1001;566;6B1001
Vila Viçosa;1870714;564;870714
Viseu;16G1823;559;6G1823
Pombal;16F1015;558;6F1015
União das freguesias de Arez e Amieira do Tejo;186121211;556;121211
Alfândega da Fé;11E0401;554;1E0401
Vale de Santiago;181021122;553;021122
Vila Verde de Ficalho;184021307;545;021307
União das freguesias de São Manços e São Vicente do Pigeiro;187070526;537;070526
Monsaraz;187071103;534;071103
Azinheira dos Barros e São Mamede do Sádão;181150501;533;150501
Vendas Novas;1870712;531;870712
Tábua;16E0616;524;6E0616
Mafra;1701109;521;701109
Alpalhão;186121201;515;121201
União das freguesias de Monfortinho e Salvaterra do Extremo;16H050519;510;050519
Penamacor;16H050710;507;050710
Rio Maior;185141408;507;141408
União das freguesias do Ameixial (Santa Vitória e São Bento);187070417;507;070417
Aguiar da Beira;16G0901;506;6G0901
União das freguesias de Santa Vitória e Mombeja;184020523;502;020523
União das freguesias de Póvoa de Rio de Moinhos e Cafede;16H050231;499;050231
Glória;187070402;498;070402
Leiria;16F1009;492;6F1009
Vendas Novas;187071201;492;071201
Cercal;181150903;491;150903
Lardosa;16H050211;489;050211
Fornos de Algodres;16J0905;489;6J0905
Nossa Senhora de Machede;187070503;489;070503
Montemor-o-Velho;16E0610;488;6E0610
Orca;16J050420;486;050420
Pias;184021303;486;021303
União das freguesias de Terrugem e Vila Boim;186120715;481;120715
Caia, São Pedro e Alcáçova;186120713;480;120713
Paredes de Coura;1111605;479;111605
Casa Branca;186121502;479;121502
União das freguesias de Poceirão e Marateca;170150806;478;150806
Veiros;187070413;475;070413
Vila Real;11D1714;473;1D1714
Vila Velha de Ródão;16H051104;473;051104
São Miguel de Machede;187070509;471;070509
Barrancos;1840204;470;840204
Barrancos;184020401;470;020401
União das freguesias de Casével e Vaqueiros;185141631;467;141631
São Luís;181021106;466;021106
Cano;186121501;462;121501
Pinhal Novo;170150803;459;150803
Santa Cruz;184020205;459;020205
Torres Novas;16I1419;456;6I1419
Vale de Cavalos;185140705;455;140705
Palmela;170150802;454;150802
Albufeira;1500801;453;500801
União das freguesias de Parreira e Chouto;185140709;452;140709
São Martinho das Amoreiras;181021107;451;021107
Rosmaninhal;16H050512;449;050512
Montalvão;186121205;449;121205
Foros de Arrão;186121304;442;121304
Bemposta;16I140104;427;140104
União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;16J050434;426;050434
Esperança;186120202;425;120202
Cuba;1840207;424;840207
Vila Nova de Foz Côa;11D0914;421;1D0914
Granja;187070801;421;070801
Caria;16J050102;418;050102
União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;187070525;417;070525
Couço;185140902;416;140902
Perais;16H051102;415;051102
Rosário;184020203;415;020203
União das freguesias de São Gregório e Santa Justa;187070209;414;070209
Tomar;16I1418;413;6I1418
Terena (São Pedro);187070105;413;070105
Alenquer;16B1101;412;6B1101
Cinfães;11C1804;411;1C1804
Sintra;1701111;409;701111
Cabeceiras de Basto;1190304;404;190304
Amareleja;184021001;404;021001
Borba (Matriz);187070301;402;070301
União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;187070416;400;070416
Castro Daire;16G1803;397;6G1803
Campo Maior;1861204;396;861204
Setúbal;1701512;395;701512
União das freguesias de Pegões;170150711;392;150711
Lourinhã;16B1108;387;6B1108
União das freguesias de Safara e Santo Aleixo da Restauração;184021010;386;021010
Avis;186120303;383;120303
Ervedal;186120305;382;120305
União das freguesias de São Bartolomeu do Outeiro e Oriola;187070910;381;070910
União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;11E040830;380;040830
Nelas;16G1809;375;6G1809
Vila Verde;1120313;374;120313
Vila Flor;11E0410;372;1E0410
Santana da Serra;184021206;371;021206
Capelins (Santo António);187070104;368;070104
União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;16J090418;366;090418
São Salvador da Aramenha;186121004;363;121004
Relíquias;181021102;362;021102
Vila do Bispo;1500815;359;500815
Porto de Mós;16F1016;358;6F1016
Mação;16I1413;354;6I1413
Pedrógão;184021401;352;021401
Boticas;11B1702;351;1B1702
Odivelas;184020804;348;020804
Sines;1811513;346;811513
Telhado;16J050427;339;050427
Évora Monte (Santa Maria);187070404;338;070404
Mora;187070703;332;070703
São Bartolomeu de Messines;150081305;332;081305
São Pedro do Sul;16G1816;331;6G1816
Alvalade;181150902;330;150902
Almeida;16J090203;328;090203
Brinches;184021302;322;021302
Santana;187070906;320;070906
Martim Longo;150080203;315;080203
União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;16J091332;314;091332
Baião;11C1302;312;1C1302
Santa Bárbara de Padrões;184020604;309;020604
São João de Negrilhos;184020104;308;020104
União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;187070527;308;070527
Marco de Canaveses;11C1307;307;1C1307
Soure;16E0615;305;6E0615
União das freguesias de Ribeira de Nisa e Carreiras;186121413;305;121413
Coimbra;16E0603;302;6E0603
União das freguesias de Alcoutim e Pereiro;150080206;302;080206
São Teotónio;181021121;301;021121
Canha;170150701;297;150701
Igrejinha;187070202;295;070202
Cabrela;187070601;295;070601
Freixo de Espada à Cinta;11D0404;293;1D0404
Ansião;16F1003;293;6F1003
Baleizão;184020502;292;020502
União das freguesias de Alfundão e Peroguarda;184020807;291;020807
Sobral da Adiça;184021008;291;021008
Reguengos de Monsaraz;187071104;291;071104
Duas Igrejas;11E040604;290;040604
Caldas da Rainha;16B1006;290;6B1006
Póvoa de São Miguel;184021002;289;021002
Monforte da Beira;16H050216;287;050216
Azambuja;1851103;286;851103
União das freguesias de Cortiçadas de Lavre e Lavre;187070611;286;070611
Vieira do Minho;1190311;284;190311
Moimenta da Beira;11D1807;282;1D1807
Carrazeda de Ansiães;11D0403;280;1D0403
Chancelaria;186120102;277;120102
Melgaço;1111603;273;111603
Cardigos;16I141303;273;141303
Viana do Castelo;1111609;272;111609
Proença-a-Velha;16H050511;272;050511
Benavente;1851405;271;851405
Espírito Santo;184020903;269;020903
Sernancelhe;11D1818;268;1D1818
União das freguesias de Salvada e Quintos;184020522;267;020522
Loures;1701107;266;701107
Arcos;187070401;266;070401
Castro Marim;1500804;266;500804
Sertã;16I0509;265;6I0509
Nossa Senhora das Neves;184020506;264;020506
Fortios;186121404;264;121404
Vila do Bispo e Raposeira;150081506;264;081506
União das freguesias de Alcórrego e Maranhão;186120309;263;120309
União das freguesias de Póvoa de Atalaia e Atalaia do Campo;16J050435;260;050435
Vimioso;11E041114;259;041114
São Martinho;181150105;254;150105
Toulões;16H050516;253;050516
Rio de Moinhos;187070303;253;070303
Peniche;16B1014;251;6B1014
União das freguesias de Cinco Vilas e Reigada;16J090420;250;090420
União das freguesias de Rio Frio e Milhão;11E040255;249;040255
Montoito;187071001;248;071001
Penedono;11D1812;247;1D1812
São Francisco da Serra;181150910;247;150910
Alcanena;16I1402;245;6I1402
União das freguesias de Adeganha e Cardanha;11D040918;244;040918
Giões;150080202;243;080202
Gavião;1861209;241;861209
Cuba;184020701;240;020701
União das freguesias de Algoso, Campo de Víboras e Uva;11E041115;238;041115
Alvaiázere;16F1002;237;6F1002
Vouzela;16G1824;236;6G1824
União das freguesias de Belmonte e Colmeal da Torre;16J050106;236;050106
São Salvador e Santa Maria;181021120;236;021120
Telões;11B171311;235;171311
Soalheira;16J050425;235;050425
Fafe;1190307;233;190307
Mata de Lobos;16J090410;233;090410
Minhocal;16J090311;232;090311
Carregal do Sal;16G1802;231;6G1802
Mesquitela;16J090310;231;090310
Forno Telheiro;16J090306;229;090306
União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;16J090421;229;090421
Águeda;16D0101;225;6D0101
Atouguia da Baleia;16B101402;224;101402
Pego;16I140107;223;140107
Braga;1120303;222;120303
Santa Comba Dão;16G1814;222;6G1814
Prados;16J090312;222;090312
Tolosa;186121210;221;121210
Guia;150080102;221;080102
Miranda do Douro;11E040608;220;040608
União das freguesias de Monsanto e Idanha-a-Velha;16H050520;219;050520
Penalva do Castelo;16G1811;218;6G1811
Mortágua;16E1808;215;6E1808
Arouca;11A0104;213;1A0104
Proença-a-Nova;16H0508;213;6H0508
Nossa Senhora da Graça de Póvoa e Meadas;186120501;213;120501
Penela;16E0614;211;6E0614
Arganil;16E0601;209;6E0601
São Matias;186121208;209;121208
Morais;11E040521;208;040521
Alcaria;16J050402;208;050402
Nossa Senhora da Conceição e São Bartolomeu;187071406;206;071406
Amarante;11C1301;204;1C1301
União das freguesias de São Julião de Palácios e Deilão;11E040256;203;040256
União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;170111123;203;111123
Ferreira do Zêzere;16I1411;202;6I1411
Vila Chã de Braciosa;11E040616;201;040616
Figueira da Foz;16E0605;201;6E0605
União das freguesias de Reguengo e São Julião;186121412;200;121412
Lamego;11D1805;199;1D1805
Genísio;11E040605;199;040605
Melides;181150503;199;150503
Canaviais;187070515;199;070515
União das freguesias de Almofala e Escarigo;16J090419;198;090419
União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;187070208;198;070208
União das freguesias do Colmeal e Vilar Torpim;16J090422;197;090422
União das freguesias de Alenquer (Santo Estêvão e Triana);16B110119;196;110119
Penacova;16E0613;196;6E0613
Gâmbia-Pontes-Alto da Guerra;170151207;196;151207
São José da Lamarosa;185140903;196;140903
Marmeleiro;16J090724;194;090724
Tavira;1500814;194;500814
Vale da Mula;16J090227;193;090227
União das freguesias de Beja (Santiago Maior e São João Baptista);184020521;193;020521
Cartaxo;1851406;192;851406
União das freguesias de Izeda, Calvelhe e Paradinha Nova;11E040252;191;040252
União das freguesias de Caçarelhos e Angueira;11E041116;191;041116
União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;16J090324;191;090324
Selmes;184021402;191;021402
Porto Covo;181151302;190;151302
São Saturnino;186120803;190;120803
Valença;1111608;186;111608
Santa Maria da Devesa;186120502;186;120502
União das freguesias de Seia, São Romão e Lapa dos Dinheiros;16J091233;185;091233
Castelo Rodrigo;16J090403;184;090403
União das freguesias de Bacelo e Senhora da Saúde;187070522;184;070522
Milharado;170110911;183;110911
Celorico de Basto;11C0305;182;1C0305
Almeirim;1851403;182;851403
Tuizelo;11E041226;181;041226
São Miguel de Acha;16H050514;179;050514
Póvoa de Lanhoso;1190309;178;190309
Malhadas;11E040607;178;040607
Louriçal do Campo;16H050212;178;050212
Peraboa;16J050315;178;050315
União das freguesias da Sé e São Lourenço;186121411;178;121411
União das freguesias de Amieira e Alqueva;187070909;178;070909
Bencatel;187071401;178;071401
Matela;11E041108;176;041108
Grijó de Parada;11E040219;173;040219
Oledo;16H050509;173;050509
União das freguesias de Pedrógão de São Pedro e Bemposta;16H050714;173;050714
Canas de Senhorim;16G180901;172;180901
Monte da Pedra;186120605;172;120605
Castro Vicente;11E040808;170;040808
São João da Pesqueira;11D1815;169;1D1815
União das freguesias de Ifanes e Paradela;11E040619;169;040619
Boidobra;16J050305;169;050305
Aldeia da Mata;186120601;169;120601
União das freguesias de Trigaches e São Brissos;184020524;168;020524
Cunheira;186120104;168;120104
União das freguesias de Travancas e Roriz;11B170360;167;170360
Sátão;16G1817;166;6G1817
União das freguesias de São Miguel, Santa Eufémia e Rabaçal;16E061407;165;061407
São Martinho do Peso;11E040817;164;040817
Luzianes-Gare;181021115;164;021115
Barcelos;1120302;163;120302
Entradas;184020603;163;020603
Vermiosa;16J090415;162;090415
São Vicente e Ventosa;186120708;162;120708
Vila Nova de Milfontes;181021111;161;021111
Ulme;185140704;161;140704
Ciborro;187070607;161;070607
Odeleite;150080403;161;080403
Águas Frias;11B170301;160;170301
São Vicente da Beira;16H050222;160;050222
União das freguesias de São Facundo e Vale das Mós;16I140123;158;140123
União das freguesias de Azeitão (São Lourenço e São Simão);170151209;158;151209
Aguiar;187071303;158;071303
União das freguesias de Soeira, Fresulfe e Mofreita;11E041241;157;041241
União das freguesias de Tavares (Chãs, Várzea e Travanca);16G180622;157;180622
Nossa Senhora da Expectação;186120401;157;120401
Sines;181151301;156;151301
Penafiel;11C1311;155;1C1311
Três Povos;16J050432;155;050432
Sabóia;181021103;154;021103
União das freguesias do Sabugal e Aldeia de Santo António;16J091145;153;091145
União das freguesias de Lourinhã e Atalaia;16B110812;152;110812
Sobral de Monte Agraço;16B1112;152;6B1112
Pena Verde;16G090109;152;090109
União das freguesias de Proença-a-Nova e Peral;16H050807;152;050807
Rabaçal;16J090914;152;090914
Santa Clara-a-Velha;181021119;152;021119
Murça;11D1707;151;1D1707
Cadaval;16B1104;151;6B1104
Monte do Trigo;187070903;151;070903
Rebordãos;11E040236;150;040236
Santiago Maior;186120503;150;120503
União das freguesias de Parada e Faílde;11E040253;149;040253
Assunção, Ajuda, Salvador e Santo Ildefonso;186120712;149;120712
Santo Aleixo;186121103;149;121103
Nossa Senhora da Graça do Divor;187070502;148;070502
União das freguesias de A dos Cunhados e Maceira;16B111321;147;111321
Orada;187070302;146;070302
Bruçó;11E040803;145;040803
União das freguesias de Ninho do Açor e Sobral do Campo;16H050230;144;050230
União das freguesias de Cebolais de Cima e Retaxo;16H050226;142;050226
São João Baptista;186120504;142;120504
Ardãos e Bobadela;11B170218;141;170218
Gostei;11E040218;141;040218
União das freguesias de Moimenta da Serra e Vinhó;16J090627;141;090627
Condeixa-a-Nova;16E0604;140;6E0604
Vila Nova de Paiva;16G1822;139;6G1822
União das freguesias de Teixoso e Sarzedo;16J050337;139;050337
União das freguesias de Brunhozinho, Castanheira e Sanhoane;11E040829;138;040829
Linhares;16J090308;138;090308
Mosteiros;186120203;138;120203
São Marcos da Serra;150081306;137;081306
Caminha;1111602;136;111602
Resende;11C1813;136;1C1813
Paços de Ferreira;11C1309;135;1C1309
União das freguesias de Remondes e Soutelo;11E040831;135;040831
União das freguesias de Melo e Nabais;16J090626;135;090626
Ribeira de Pena;11B1709;134;1B1709
São João Baptista;186120403;134;120403
São Pedro de Agostém;11B170333;133;170333
Vila Nova de Foz Côa;11D091419;133;091419
Cantanhede;16E0602;133;6E0602
Tamanhos;16J091321;133;091321
União das freguesias de Moimenta e Montouto;11E041237;132;041237
Vera Cruz;187070908;132;070908
Carragosa;11E040206;131;040206
Benavente;185140501;130;140501
Santo Amaro;186121503;130;121503
Paredes;11A1310;129;1A1310
Alvão;11B171319;129;171319
Pinela;11E040230;129;040230
Aguieiras;11E040703;129;040703
Pussos São Pedro;16F100209;129;100209
União das freguesias de Marmeleira e Assentiz;185141416;129;141416
Santo André;11B170627;128;170627
União das freguesias de Lagoaça e Fornos;11D040408;127;040408
Seixo da Beira;16E061118;127;061118
União das freguesias de Arrimal e Mendiga;16F101616;127;101616
Alpedrinha;16J050406;127;050406
Molelos;16G182111;126;182111
Meimoa;16H050708;126;050708
São Brás e São Lourenço;186120707;126;120707
Castelo de Paiva;11C0106;125;1C0106
União das Freguesias de Avidagos, Navalho e Pereira;11E040739;125;040739
Benquerença;16H050706;125;050706
Capinha;16J050411;125;050411
União das freguesias de Freches e Torres;16J091330;125;091330
União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;170110922;125;110922
Longomel;186121305;125;121305
Alagoa;186121401;125;121401
Arruda dos Vinhos;16B1102;124;6B1102
União das freguesias de Açores e Velosa;16J090323;124;090323
Pinhel;16J091017;124;091017
Ermidas-Sado;181150904;124;150904
Nogueira da Montanha;11B170318;123;170318
União das freguesias de Alvega e Concavada;16I140122;123;140122
Freixedas;16J091010;123;091010
Quinta do Anjo;170150804;122;150804
Sesimbra;1701511;122;701511
Sesimbra (Castelo);170151101;122;151101
Vila Franca de Xira;1701114;122;701114
Aldeia dos Fernandes;184020208;122;020208
Santo António das Areias;186121003;122;121003
Cimo de Vila da Castanheira;11B170309;121;170309
Lagoa;11E040516;121;040516
Longueira/Almograve;181021117;121;021117
Gáfete;186120604;121;120604
Silves;150081307;121;081307
União das freguesias de Agrobom, Saldonha e Vale Pereiro;11E040121;120;040121
Assentiz;16I141902;120;141902
Santa Maria de Marvão;186121002;120;121002
Brotas;187070701;120;070701
Ameixial;150080803;120;080803
União das freguesias de Vilas Boas e Vilarinho das Azenhas;11E041024;119;041024
União das freguesias de Degracias e Pombalinho;16E061513;119;061513
Espinho;16G180606;119;180606
Ranhados;16J090915;119;090915
União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;16J091141;119;091141
União das freguesias de Atalaia e Alto Estanqueiro-Jardia;170150709;119;150709
Santo Tirso;11A1314;118;1A1314
União das freguesias de Vilarinho dos Galegos e Ventozelo;11E040832;118;040832
Vale da Madre;11E040822;118;040822
Oliveira de Frades;16G1810;118;6G1810
União das freguesias de Santa Marinha e São Martinho;16J091232;118;091232
União das freguesias de Aveleda e Rio de Onor;11E040250;117;040250
União das freguesias de Rebordainhos e Pombares;11E040254;117;040254
Meirinhos;11E040809;117;040809
Évora de Alcobaça;16B100108;116;100108
Constância;16I1408;116;6I1408
Ferro;16J050311;114;050311
União das freguesias de Tourais e Lajes;16J091235;114;091235
Faro;1500805;114;500805
Vinhais;11E041235;113;041235
Lobão da Beira;16G182110;113;182110
União das freguesias de Malpartida e Vale de Coelha;16J090235;113;090235
Beirã;186121001;113;121001
Amares;1120301;112;120301
União das freguesias de Amoreira, Parada e Cabreira;16J090230;112;090230
Figueira de Castelo Rodrigo;16J090408;112;090408
Santa Comba;16J091213;112;091213
Almada;1701503;112;701503
Penas Roias;11E040812;111;040812
Turquel;16B100114;111;100114
Ponte do Rol;16B111310;111;111310
Paul;16J050314;111;050314
União das freguesias da Chamusca e Pinheiro Grande;185140708;111;140708
Alcanede;185141604;111;141604
Ponte da Barca;1111606;110;111606
União das freguesias de Santiago de Cassurrães e Póvoa de Cervães;16G180621;110;180621
Vila Fernando;16J090751;110;090751
Anadia;16D0103;109;6D0103
Rabal;11E040234;108;040234
União das freguesias de Silva e Águas Vivas;11E040621;108;040621
União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;16J090518;108;090518
União de freguesias de Corujeira e Trinta;16J090762;108;090762
Mêda, Outeiro de Gatos e Fonte Longa;16J090917;108;090917
Cascais;1701105;108;701105
União das freguesias de Campelo e Ovil;11C130223;107;130223
União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;16I140124;107;140124
União das freguesias de Vilares e Carnicães;16J091335;107;091335
Loures;170110707;107;110707
União de freguesias de Querença, Tôr e Benafim;150080812;107;080812
Parâmio;11E040229;106;040229
União das freguesias de Avantos e Romeu;11E040738;106;040738
Arrifana;16J090706;106;090706
União das freguesias de Castelãos e Vilar do Monte;11E040541;105;040541
União das freguesias de Talhinhas e Bagueixe;11E040544;105;040544
Óbidos;16B1012;105;6B1012
